province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city,price,vat_included,state_of_property,heating_type,sun_exposure,livable_surface,construction_year,epc_score,latitude,longitude,furnished,facades,floors,bedrooms,bathrooms,showers,toilets,terrace,veranda,elevator,access_for_disabled,garden,garage,swimming_pool,cellar,attic,flooding_area_type,distance_from_train_stations_by_foot,distance_from_train_stations_by_car,distance_from_motorway_by_car,distance_from_bus_by_foot,distance_from_tram_by_foot,distance_from_metro_by_foot,distance_from_nursery_by_foot,distance_from_nursery_by_car,distance_from_preschool_by_foot,distance_from_preschool_by_car,distance_from_elementary_school_by_foot,distance_from_elementary_school_by_car,distance_from_high_school_by_foot,distance_from_high_school_by_car,distance_from_supermarket_by_foot,distance_from_supermarket_by_car,distance_from_supermarket_by_transports,description
namur,House,https://immovlan.be/en/detail/residence/for-sale/5620/florennes/rbw09921,rbw09921,residence,sale,5620,florennes,145000.0,,,,,8,,E,50.2522614,4.600506,,2,,3,1,,,,,,,,,,,,(information not available),8300.0,8400.0,,68.0,,,350.0,350.0,349.0,349.0,349.0,349.0,185.0,185.0,700.0,810.0,700.0,"Cette maison en pierre bien entretenue, située proche du centre de Florennes, est composée de: ✅ 3 chambres + grenier aménageable ✅ Bureau au rez-de-chaussée ✅ Cuisine équipée spacieuse s'ouvrant sur le jardin ✅ Salle de bains rénovée récemment ✅ Bel espace de vie lumineux ✅ Jardin entretenu et agréable - 2 ares 60 centiares ✅ Cave saine en sous-sol ✅ Maison modernisée au fil du temps Infos & visites (sur rendez-vous) : contacter l'étude. Libre au plus tard le 31 décembre 2026. Faire offre à partir de 145.000 €
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/duplex/for-sale/5000/namur/vbe29716,vbe29716,duplex,sale,5000,namur,329000.0,0,Normal,Gas,,11,1949,C,50.4693026,4.8549014,0,3,,3,2,,2,1,,0,0,1,,,1,,no flooding area,648.0,1600.0,4300.0,131.0,,,380.0,609.0,480.0,480.0,480.0,480.0,473.0,968.0,405.0,459.0,405.0,"Situé à Namur, à proximité immédiate des commodités, ce duplex offre une surface habitable d’environ 127 m², trois chambres, ainsi qu’un bureau. Implanté dans une petite copropriété de 2 appartements sans syndic, il convient aussi bien pour une occupation personnelle que pour un investissement.
Le bien se compose, au premier niveau, d’un hall d’entrée, d’un salon, d’une salle à manger avec accès direct à la terrasse et au jardin, ainsi que d’une cuisine équipée ouverte. Un bureau, une buanderie et un WC séparé complètent ce niveau.
À l’étage, le hall de nuit dessert trois chambres, une salle de bains, une salle de douche ainsi qu’un WC séparé.
Le bien dispose également d’un sous-sol avec cave, idéal pour le stockage.
Les extérieurs comprennent un jardin aménagé avec terrasse, bénéficiant d’une orientation nord-est.
Informations techniques : chauffage central au gaz de ville (chaudière commune), compteurs eau et électricité individuels, châssis PVC double vitrage, électricité bi-horaire, vidéophone, connexion fibre optique. Le bien bénéficie également d’un revenu locatif complémentaire grâce à des panneaux publicitaires, PEB : C - 247 kWh/m² an - 37 933 kWh/an - 20260410001664
Vente sous réserve d'accord du propriétaire.
***** Pour recevoir d'autres opportunités en exclusivité, nous vous invitons à nous contacter directement. Nous sommes disponibles pour vous accompagner dans votre recherche d'achat ou d'investissement ainsi que dans votre projet de vente. Pour toute demande d'évaluation GRATUITE et SANS ENGAGEMENT, contactez votre expert au
Tel
0475/90.75.40
. *****
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/in-public-sale/5660/couvin/vbe29570,vbe29570,residence,sale,5660,couvin,25000.0,,To be renovated,,,76,,G,50.0519143,4.49355,,2,,3,1,,,,,,,,,,,,(information not available),607.0,607.0,,220.0,,,567.0,684.0,347.0,430.0,393.0,430.0,393.0,430.0,341.0,341.0,341.0,"Maison d'habitation à rénover comprenant: - sous-sol : cave - rez : 3 pièces bas - étage : 3 chambres dont 2 en enfilade, salle de bain Combles aménageables. Superficie de 76m² Revenu cadastral : 369,00 euros Bien situé en zone d'habitat dans un périmètre d'intérêt culturel, esthétique ou historique au plan de secteur. Visites sur rendez-vous pris au
Tel
071/38.84.49
(OPTION 3)
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5670/dourbes/vbe23252,vbe23252,residence,sale,5670,dourbes,90000.0,,To be renovated,Fuel oil,,253,,F,50.0800572,4.6364803,,,2,3,1,,,0,,,,1,1,,,1,(information not available),9600.0,12400.0,,217.0,,,2700.0,2800.0,53.0,53.0,53.0,53.0,10600.0,11200.0,3100.0,3500.0,2900.0,"Discover a charming stone-built residence for sale in the peaceful area of Dourbes, offering an excellent opportunity for renovation and personalized customization. Priced at €70,000, this property presents a compelling project for those seeking to create a comfortable home in a rural setting. Situated on a 2 ares 53 centiares plot, the house features a practical layout spread across two floors, with three bedrooms and one bathroom, making it suitable for families or individuals looking to expand or renovate according to their tastes. The property includes a garage, three small attic spaces that can be converted into additional storage or living areas, and a garden that provides space for outdoor activities or gardening endeavors. The interior layout comprises an entrance hall, a living room, a dining area, and an un-equipped kitchen on the ground floor. Upstairs, you will find three bedrooms—two of which are adjoining—and a bathroom. The residence benefits from central heating fuelled by oil (mazout), and double-glazed PVC windows ensure good insulation and energy efficiency. The property is classified as ""to renovate,"" offering significant potential for buyers eager to add their personal touch and increase its value through renovation work. The living space and overall structure align well with the rural character of the area, with the home being part of a zone designated for habitations with a rural character according to the local land use plan. Located in a tranquil rural environment in Dourbes, this property offers a serene lifestyle away from the hustle and bustle of city life, while still maintaining good access to essential services and amenities. The cadastral income is €352, which may be relevant for future fiscal considerations. The current energy performance is identified with an EPC reference number 20260430003763, and the energy consumption is somewhat high at 483 kWh/m²/year, reflecting its need for renovation. This residence is available for viewing by appointment, and interested buyers are encouraged to contact the designated agency at
Tel
071/38.84.49
. To secure this promising project in Dourbes, act now and arrange your visit to explore its full potential firsthand—an excellent investment opportunity for those eager to create their ideal rural retreat.
* This text was generated using an artificial intelligence.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5500/dinant/vbe29537,vbe29537,apartment,sale,5500,dinant,150000.0,0,Fully renovated,Gas,,73,,C,50.2340362,4.9169434,0,2,3,1,,1,1,,,0,,,,,,,(information not available),1700.0,2900.0,9700.0,1000.0,,,1600.0,2200.0,1400.0,2400.0,1400.0,2400.0,3600.0,4600.0,1600.0,2100.0,710.0,"Located on the 2nd floor (without elevator) in the heart of Dinant, very nice apartment completely renovated including: 1 entrance hall, 1 semi equipped kitchen, 1 living room, 1 small balcony, 1 bedroom, 1 shower room, 1 small laundry room, 1 separate toilet and 1 storage room. Available immediately. Rent: 650 € + charges. Contact us for a visit at
Tel
083/21.21.61
.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5500/dinant/vbe29536,vbe29536,apartment,sale,5500,dinant,145000.0,0,Fully renovated,Gas,,70,,C,50.2340362,4.9169434,0,2,3,1,,1,1,,,0,,,,,,,(information not available),1700.0,2900.0,9700.0,1000.0,,,1600.0,2200.0,1400.0,2400.0,1400.0,2400.0,3600.0,4600.0,1600.0,2100.0,710.0,"Located on the 3rd floor (without elevator) in the heart of Dinant, very nice apartment completely renovated including: 1 entrance hall, 1 open kitchen semi-equipped, 1 living room, 1 bedroom, 1 shower room, 1 small laundry room, 1 separate toilet, 1 attic and 1 storage room. Available immediately. Rent: 650 € + charges. Contact us for a visit at
Tel
083/21.21.61
.
Show all
Show less"
namur,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5500/dinant/vbe29535,vbe29535,apartment,sale,5500,dinant,155000.0,0,Fully renovated,Gas,,73,,C,50.2340362,4.9169434,0,,3,1,,1,1,,,0,,,,,,,(information not available),1700.0,2900.0,9700.0,1000.0,,,1600.0,2200.0,1400.0,2400.0,1400.0,2400.0,3600.0,4600.0,1600.0,2100.0,710.0,"Located on the 1st floor, in the heart of Dinant, very nice apartment completely renovated including: 1 entrance hall, 1 equipped kitchen, 1 living room, 1 bedroom, 1 shower room, 1 small laundry room, 1 separate toilet and 1 storage room. Available immediately. Rent: 650 € + charges. Contact us for a visit at
Tel
083/21.21.61
.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbe29533,vbe29533,residence,sale,5000,namur,395000.0,0,Normal,Gas,North-east,220,1967,D,50.4674593,4.8718068,0,2,,5,1,,3,1,,0,,1,1,,,,(information not available),796.0,883.0,3100.0,155.0,,,458.0,1500.0,443.0,867.0,443.0,867.0,479.0,658.0,100.0,786.0,100.0,"Located in Bouge, in one of the most sought-after areas of the Namur real estate market, this spacious, two-storey house will appeal to lovers of space, light and conversion possibilities. With around 260 m² of floor space, this home offers rare potential with its 5 bedrooms, vast attic space that can still be converted and numerous multi-purpose areas. The living room immediately impresses with its generous volumes and exceptional luminosity thanks to its large windows. The house also boasts a convivial open-plan kitchen and a pleasant garden, allowing you to enjoy an intimate outdoor setting in the heart of the city. The first floor boasts a large cellar offering a wide range of possible uses: professional, office, independent space, leisure room or additional storage space. A garage completes the ensemble. This property would be ideal for a large family, a professional or any buyer looking for a house with multiple development possibilities. Technical comfort: PEB D, gas central heating, particularly attractive volumes and sound structure. The location is ideal: a quiet, listed residential environment within walking distance of all city amenities. Shops, schools, transport and hospital are just a few hundred meters away. Offer subject to owners' agreement
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5670/treignes/vbd68901,vbd68901,residence,sale,5670,treignes,130000.0,,,,,,,G,50.0911782,4.6726455,,,,4,,,,0,,,,0,1,,,1,(information not available),,,,25.0,,,6700.0,7300.0,560.0,570.0,560.0,570.0,7700.0,8100.0,346.0,365.0,346.0,"Nestled in the charming village of Treignes, this inviting residence offers a wonderful opportunity for those seeking a property rich in character and potential. Priced at €150,000, the house is situated at Rue du Ternia 43, within a peaceful setting that promises both comfort and convenience. This well-maintained home features a practical and spacious layout, including a ground floor comprising a dining room, living room, kitchen, bathroom, WC, storage room, and an atelier. The upper level is thoughtfully arranged with four bedrooms, providing ample space for family living or guest accommodations. Additional highlights include a cellar, three attics offering versatile storage options, and a garage located approximately 300 meters away on Rue de la Gare, enhancing the property's practicality. The property is cadastrally registered under section B number 0138/03B P0000, covering an area of 1a 90ca, with a cadastral income of €473. The house's energy performance certificate indicates a G rating, with a primary energy consumption of 785 kWh/m² per year, reflecting the need for potential energy efficiency upgrades. The property presents an exceptional blend of traditional charm and functional space, making it ideal for both renovation enthusiasts and those looking to create a personalized family home. The spaciousness of four bedrooms and the presence of multiple attics offer considerable scope for customization and expansion according to individual needs. The inclusion of a cellar adds to the practicality of the residence, providing additional storage space for belongings or hobbies. The garage, registered separately but included in the sale, offers secure parking just a short walk from the house, further enhancing daily convenience. Although the house is currently not rented and is available upon agreement, its strategic location in Treignes makes it particularly attractive for those wishing to enjoy the tranquility of village life while remaining connected to the surrounding region. Located in the picturesque region of Treignes, this property benefits from its proximity to local cultural amenities such as museums and scenic outdoor spaces, perfect for outdoor enthusiasts and culture lovers alike. The village setting provides a peaceful environment away from urban hustle, yet it remains accessible for everyday needs and leisure activities. Viewing appointments are limited to Tuesdays and Fridays from 16:00 to 18:00 hours; potential buyers are encouraged to schedule an appointment by contacting the provided phone number at
Tel
0475 90 10 38
. With negotiations starting from €150,000, this residence presents an excellent opportunity for buyers seeking a versatile property in the region. Don’t miss this chance to acquire a charming village home with great potential—arrange your visit today to explore all that this property has to offer.
* This text was generated using an artificial intelligence.
Show all
Show less"
namur,House,https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbe29448,vbe29448,residence,sale,5580,rochefort,335000.0,0,Normal,Fuel oil,East,13,,D,50.1710089,5.2110426,0,4,2,4,1,1,1,1,1,0,0,1,,,1,,no flooding area,5300.0,5600.0,11900.0,16.0,,,1500.0,1500.0,532.0,532.0,532.0,532.0,1800.0,1800.0,672.0,717.0,672.0,"Honesty vous propose cette charmante maison 4 façades idéalement située à proximité du centre de Rochefort et de toutes les commodités. Ayant bénéficié d’importantes rénovations en 2024 et 2025, cette habitation combine aujourd’hui confort moderne, luminosité et beaux volumes dans un cadre de vie particulièrement agréable.
Elle se compose de 3 belles chambres ainsi que d’un grenier facilement aménageable en une 4e grande chambre, parfait pour accueillir toute la famille. Vous serez également séduits par le magnifique séjour avec cheminée agrémentée d’un poêle à pellets, créant une atmosphère chaleureuse et conviviale en toute saison.
La cuisine, moderne et fonctionnelle, s’intègre harmonieusement à l’espace de vie et répondra parfaitement aux besoins du quotidien.
Vous apprécierez enfin la véranda ouverte sur le jardin idéalement orienté ouest, véritable espace de détente baigné de lumière. Un cadre parfait pour profiter des belles soirées ensoleillées, partager des repas entre amis ou simplement savourer le calme et la tranquillité des lieux.
Vous vendez pour acheter ? Contactez-nous pour une estimation rapide, offerte et sans engagement
Envie d’une visite ? Contactez-nous au
Tel
084 456 458
Show all
Show less"
